Date,Total Coronavirus Deaths
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,1
2020-03-13,2
2020-03-14,3
2020-03-15,3
2020-03-16,4
2020-03-17,5
2020-03-18,5
2020-03-19,5
2020-03-20,5
2020-03-21,5
2020-03-22,7
2020-03-23,8
2020-03-24,10
2020-03-25,14
2020-03-26,16
2020-03-27,16
2020-03-28,18
2020-03-29,22
2020-03-30,31
2020-03-31,33
2020-04-01,43
2020-04-02,57
2020-04-03,71
2020-04-04,79
2020-04-05,94
2020-04-06,107
2020-04-07,129
2020-04-08,159
2020-04-09,174
2020-04-10,181
2020-04-11,208
2020-04-12,232
2020-04-13,245
2020-04-14,263
2020-04-15,286
2020-04-16,314
2020-04-17,332
2020-04-18,347
2020-04-19,360
2020-04-20,380
2020-04-21,401
2020-04-22,426
2020-04-23,454
2020-04-24,494
2020-04-25,524
2020-04-26,535
2020-04-27,562
2020-04-28,596
2020-04-29,624
2020-04-30,644
2020-05-01,651
2020-05-02,664
2020-05-03,678
2020-05-04,698
2020-05-05,716
2020-05-06,733
2020-05-07,755
2020-05-08,776
2020-05-09,785
2020-05-10,800
2020-05-11,811
2020-05-12,839
2020-05-13,861
2020-05-14,883
2020-05-15,907
2020-05-16,915
2020-05-17,925
2020-05-18,936
2020-05-19,948
2020-05-20,962
2020-05-21,972
2020-05-22,982
2020-05-23,993
2020-05-24,996
2020-05-25,1007
2020-05-26,1024
2020-05-27,1028
2020-05-28,1038
2020-05-29,1051
2020-05-30,1061
2020-05-31,1064
2020-06-01,1074
2020-06-02,1092
2020-06-03,1115
2020-06-04,1117
2020-06-05,1137
2020-06-06,1153
2020-06-07,1157
2020-06-08,1166
2020-06-09,1183
2020-06-10,1206
2020-06-11,1215
2020-06-12,1222
2020-06-13,1237
2020-06-14,1247
2020-06-15,1256
2020-06-16,1272
2020-06-17,1286
2020-06-18,1316
2020-06-19,1334
2020-06-20,1346
2020-06-21,1356
