Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,1.0
2020-03-04,0.0
2020-03-05,3.0
2020-03-06,5.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,3.0
2020-03-11,3.0
2020-03-12,11.0
2020-03-13,52.0
2020-03-14,36.0
2020-03-15,56.0
2020-03-16,34.0
2020-03-17,20.0
2020-03-18,33.0
2020-03-19,9.0
2020-03-20,16.0
2020-03-21,23.0
2020-03-22,20.0
2020-03-23,26.0
2020-03-24,17.0
2020-03-25,35.0
2020-03-26,134.0
2020-03-27,37.0
2020-03-28,70.0
2020-03-29,34.0
2020-03-30,36.0
2020-03-31,30.0
2020-04-01,34.0
2020-04-02,79.0
2020-04-03,103.0
2020-04-04,78.0
2020-04-05,58.0
2020-04-06,11.0
2020-04-07,41.0
2020-04-08,36.0
2020-04-09,22.0
2020-04-10,51.0
2020-04-11,46.0
2020-04-12,5.0
2020-04-13,23.0
2020-04-14,41.0
2020-04-15,27.0
2020-04-16,34.0
2020-04-17,25.0
2020-04-18,53.0
2020-04-19,16.0
2020-04-20,7.0
2020-04-21,17.0
2020-04-22,7.0
2020-04-23,33.0
2020-04-24,13.0
2020-04-25,30.0
2020-04-26,8.0
2020-04-27,4.0
2020-04-28,13.0
2020-04-29,6.0
2020-04-30,23.0
2020-05-01,5.0
2020-05-02,5.0
2020-05-03,1.0
2020-05-04,3.0
2020-05-05,8.0
2020-05-06,2.0
2020-05-07,7.0
2020-05-08,5.0
2020-05-09,8.0
