Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,1
2020-02-27,1
2020-02-28,1
2020-02-29,1
2020-03-01,1
2020-03-02,1
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,3
2020-03-07,3
2020-03-08,3
2020-03-09,5
2020-03-10,7
2020-03-11,9
2020-03-12,9
2020-03-13,14
2020-03-14,19
2020-03-15,19
2020-03-16,24
2020-03-17,31
2020-03-18,43
2020-03-19,50
2020-03-20,76
2020-03-21,85
2020-03-22,115
2020-03-23,136
2020-03-24,148
2020-03-25,177
2020-03-26,201
2020-03-27,219
2020-03-28,241
2020-03-29,259
2020-03-30,285
2020-03-31,329
2020-04-01,354
2020-04-02,384
2020-04-03,430
2020-04-04,483
2020-04-05,555
2020-04-06,570
2020-04-07,599
2020-04-08,617
2020-04-09,663
2020-04-10,711
2020-04-11,760
2020-04-12,828
2020-04-13,854
2020-04-14,908
2020-04-15,974
2020-04-16,1081
2020-04-17,1117
2020-04-18,1170
2020-04-19,1207
2020-04-20,1225
2020-04-21,1231
2020-04-22,1259
2020-04-23,1300
2020-04-24,1326
2020-04-25,1367
2020-04-26,1386
