Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,0
2020-04-05,1
2020-04-06,1
2020-04-07,2
2020-04-08,2
2020-04-09,3
2020-04-10,4
2020-04-11,4
2020-04-12,4
2020-04-13,4
2020-04-14,4
2020-04-15,4
2020-04-16,4
2020-04-17,4
2020-04-18,4
2020-04-19,4
2020-04-20,4
2020-04-21,4
2020-04-22,4
2020-04-23,4
2020-04-24,5
2020-04-25,5
2020-04-26,6
2020-04-27,6
2020-04-28,34
2020-04-29,34
2020-04-30,35
2020-05-01,45
2020-05-02,45
2020-05-03,46
2020-05-04,46
2020-05-05,52
2020-05-06,58
2020-05-07,74
2020-05-08,118
2020-05-09,118
2020-05-10,118
2020-05-11,154
2020-05-12,192
2020-05-13,201
2020-05-14,200
2020-05-15,228
2020-05-16,228
2020-05-17,282
2020-05-18,282
2020-05-19,282
2020-05-20,282
2020-05-21,473
2020-05-22,551
2020-05-23,641
2020-05-24,641
2020-05-25,792
2020-05-26,792
2020-05-27,978
2020-05-28,978
2020-05-29,978
2020-05-30,978
2020-05-31,978
2020-06-01,978
2020-06-02,978
2020-06-03,978
2020-06-04,978
2020-06-05,978
2020-06-06,978
2020-06-07,1297
2020-06-08,1570
2020-06-09,1570
2020-06-10,1570
2020-06-11,1598
2020-06-12,1598
2020-06-13,1617
2020-06-14,1617
2020-06-15,1617
2020-06-16,1688
2020-06-17,1693
2020-06-18,1681
2020-06-19,1708
2020-06-20,1726
2020-06-21,1689
2020-06-22,1691
2020-06-23,1677
2020-06-24,1682
2020-06-25,1682
2020-06-26,1682
2020-06-27,1682
