Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,1
2020-02-26,1
2020-02-27,8
2020-02-28,15
2020-02-29,19
2020-03-01,24
2020-03-02,30
2020-03-03,58
2020-03-04,93
2020-03-05,120
2020-03-06,214
2020-03-07,268
2020-03-08,332
2020-03-09,374
2020-03-10,497
2020-03-11,652
2020-03-12,868
2020-03-13,1139
2020-03-14,1375
2020-03-15,2217
2020-03-16,2353
2020-03-17,2742
2020-03-18,3115
2020-03-19,4222
2020-03-20,5615
2020-03-21,6863
2020-03-22,7474
2020-03-23,8795
2020-03-24,9877
2020-03-25,10897
2020-03-26,11811
2020-03-27,12928
2020-03-28,14076
2020-03-29,14829
2020-03-30,15922
2020-03-31,16605
2020-04-01,17768
2020-04-02,18827
2020-04-03,19606
2020-04-04,20505
2020-04-05,21100
2020-04-06,21657
2020-04-07,22253
2020-04-08,23280
2020-04-09,24051
2020-04-10,24551
2020-04-11,25107
2020-04-12,25415
2020-04-13,25688
2020-04-14,25936
2020-04-15,26336
2020-04-16,26732
2020-04-17,27078
2020-04-18,27404
2020-04-19,27740
2020-04-20,27944
2020-04-21,28063
2020-04-22,28268
2020-04-23,28496
2020-04-24,28677
2020-04-25,28894
2020-04-26,29061
2020-04-27,29164
2020-04-28,29264
2020-04-29,29407
2020-04-30,29586
2020-05-01,29705
2020-05-02,29817
2020-05-03,29905
2020-05-04,29981
2020-05-05,30009
2020-05-06,30060
2020-05-07,30126
2020-05-08,30207
2020-05-09,30251
2020-05-10,30305
2020-05-11,30344
2020-05-12,30380
2020-05-13,30413
2020-05-14,30463
2020-05-15,30514
2020-05-16,30572
2020-05-17,30587
2020-05-18,30597
2020-05-19,30618
2020-05-20,30658
2020-05-21,30694
2020-05-22,30707
2020-05-23,30725
2020-05-24,30736
2020-05-25,30746
2020-05-26,30761
2020-05-27,30776
2020-05-28,30796
2020-05-29,30828
